,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,date,Total_Test_Results,Case_Fatality_Ratio,Cum_Confirmerd,Cum_Deaths,Cum_Recovered,Interpolated_Recovered
6499,Pennsylvania,US,2020-08-02 04:35:05,40.5908,-77.2098,117468,7219,85831.0,24418.0,42.0,917.5761672658833,1591633.0,,6.145503456260427,84000042.0,USA,9626.01983176208,,2020-08-01,,,681.0,12.0,1795.0,85831.0
6557,Pennsylvania,US,2020-08-03 04:34:47,40.5908,-77.2098,118033,7223,86328.0,24482.0,42.0,921.9895439685193,1610788.0,,6.119475062058916,84000042.0,USA,9721.684653845588,,2020-08-02,,,565.0,4.0,497.0,86328.0
6615,Pennsylvania,US,2020-08-04 04:42:12,40.5908,-77.2098,118894,7224,86757.0,24913.0,42.0,928.7150613861644,1629049.0,,6.07600047100779,84000042.0,USA,9815.420088237852,,2020-08-03,,,861.0,1.0,429.0,86757.0
6673,Pennsylvania,US,2020-08-05 04:34:56,40.5908,-77.2098,119724,7248,86256.0,26220.0,42.0,935.1984289316292,1653095.0,,6.053924025258094,84000042.0,USA,9932.276929780208,,2020-08-04,,,830.0,24.0,-501.0,86256.0
6731,Pennsylvania,US,2020-08-06 04:35:14,40.5908,-77.2098,120446,7254,87942.0,25250.0,42.0,940.8381775675639,1673025.0,,6.022615944074523,84000042.0,USA,10035.354662466903,,2020-08-05,,,722.0,6.0,1686.0,87942.0
6789,Pennsylvania,US,2020-08-07 04:35:29,40.5908,-77.2098,121247,7282,88555.0,25410.0,42.0,947.0950178132476,1695198.0,,6.0059217960032,84000042.0,USA,10156.632691998097,,2020-08-06,,,801.0,28.0,613.0,88555.0
6847,Pennsylvania,US,2020-08-08 04:35:11,40.5908,-77.2098,122028,7296,90304.0,24428.0,42.0,953.1956323349443,1720130.0,,5.978955649523059,84000042.0,USA,10286.674984644964,,2020-08-07,,,781.0,14.0,1749.0,90304.0
6905,Pennsylvania,US,2020-08-09 04:35:07,40.5908,-77.2098,122665,7310,90930.0,24425.0,42.0,958.1714216439335,1743955.0,,5.959320099457872,84000042.0,USA,10412.889747054149,,2020-08-08,,,637.0,14.0,626.0,90930.0
6963,Pennsylvania,US,2020-08-10 04:35:08,40.5908,-77.2098,123312,7311,90930.0,25071.0,42.0,963.2253238149167,1764364.0,,5.928863370961463,84000042.0,USA,10523.442880633627,,2020-08-09,,,647.0,1.0,0.0,90930.0
7021,Pennsylvania,US,2020-08-11 04:35:27,40.5908,-77.2098,124221,7314,91978.0,24929.0,42.0,970.3257829701306,1783336.0,,5.887893351365711,84000042.0,USA,10625.5598251178,,2020-08-10,,,909.0,3.0,1048.0,91978.0
7079,Pennsylvania,US,2020-08-12 04:30:24,40.5908,-77.2098,125016,7343,92616.0,25057.0,42.0,976.5357554986183,1806212.0,,5.8736481730338514,84000042.0,USA,10745.158428116129,,2020-08-11,,,795.0,29.0,638.0,92616.0
7137,Pennsylvania,US,2020-08-13 04:30:24,40.5908,-77.2098,125918,7380,94481.0,24057.0,42.0,983.5815356504368,1834940.0,,5.860957130831176,84000042.0,USA,10881.949672039244,,2020-08-12,,,902.0,37.0,1865.0,94481.0
7195,Pennsylvania,US,2020-08-14 04:30:24,40.5908,-77.2098,126905,7395,95254.0,24256.0,42.0,991.2912751292006,1867118.0,,5.827193569993303,84000042.0,USA,11021.677959573313,,2020-08-13,,,987.0,15.0,773.0,95254.0
7253,Pennsylvania,US,2020-08-15 04:30:23,40.5908,-77.2098,127732,7434,95901.0,24397.0,42.0,997.7512088160677,1894396.0,,5.819998121065983,84000042.0,USA,11152.087382671552,,2020-08-14,,,827.0,39.0,647.0,95901.0
7311,Pennsylvania,US,2020-08-16 04:30:18,40.5908,-77.2098,128531,7451,96564.0,24516.0,42.0,1003.9924264893524,1921264.0,,5.797045070838943,84000042.0,USA,11277.028905430245,,2020-08-15,,,799.0,17.0,663.0,96564.0
7369,Pennsylvania,US,2020-08-17 04:30:23,40.5908,-77.2098,129070,7453,98323.0,23294.0,42.0,1008.2027097508052,1941115.0,,5.774385992097312,84000042.0,USA,11379.973846251547,,2020-08-16,,,539.0,2.0,1759.0,98323.0
7427,Pennsylvania,US,2020-08-18 04:30:23,40.5908,-77.2098,129647,7453,98626.0,23568.0,42.0,1012.7098218878333,1956761.0,,5.748686818823421,84000042.0,USA,11461.648654752007,,2020-08-17,,,577.0,0.0,303.0,98626.0
7485,Pennsylvania,US,2020-08-19 04:30:00,40.5908,-77.2098,130247,7474,99207.0,23566.0,42.0,1017.3965939999999,1978198.0,,5.738327946,84000042.0,USA,11557.313479999999,,2020-08-18,,,600.0,21.0,581.0,99207.0
7543,Pennsylvania,US,2020-08-20 04:30:22,40.5908,-77.2098,130905,7508,99657.0,23740.0,42.0,1022.5364199266223,2002535.0,,5.735457010809365,84000042.0,USA,11673.709452492107,,2020-08-19,,,658.0,34.0,450.0,99657.0
7601,Pennsylvania,US,2020-08-21 04:30:30,40.5908,-77.2098,131692,7520,101552.0,22620.0,42.0,1028.683902165515,2030939.0,,5.710293715639522,84000042.0,USA,11818.561943772957,,2020-08-20,,,787.0,12.0,1895.0,101552.0
7659,Pennsylvania,US,2020-08-22 04:30:29,40.5908,-77.2098,132417,7537,102106.0,22774.0,42.0,1034.3470846600478,2055649.0,,5.691867358420748,84000042.0,USA,11928.943229056047,,2020-08-21,,,725.0,17.0,554.0,102106.0
7717,Pennsylvania,US,2020-08-23 04:30:28,40.5908,-77.2098,133160,7555,102743.0,22862.0,42.0,1040.1508703061688,2080016.0,,5.673625713427455,84000042.0,USA,12033.700388275603,,2020-08-22,,,743.0,18.0,637.0,102743.0
7775,Pennsylvania,US,2020-08-24 04:30:23,40.5908,-77.2098,133679,7557,103238.0,22884.0,42.0,1044.2049278436343,2100459.0,,5.6530943528901325,84000042.0,USA,12131.083693322971,,2020-08-23,,,519.0,2.0,495.0,103238.0
7833,Pennsylvania,US,2020-08-25 04:30:29,40.5908,-77.2098,134204,7557,104873.0,21774.0,42.0,1048.305853098296,2116529.0,,5.6309797025423975,84000042.0,USA,12207.774901228235,,2020-08-24,,,525.0,0.0,1635.0,104873.0
7891,Pennsylvania,US,2020-08-26 04:30:22,40.5908,-77.2098,134760,7582,105328.0,21850.0,42.0,1052.6489282251375,2139490.0,,5.626298604927279,84000042.0,USA,12304.377077655668,,2020-08-25,,,556.0,25.0,455.0,105328.0
7949,Pennsylvania,US,2020-08-27 04:30:22,40.5908,-77.2098,135279,7613,105734.0,21932.0,42.0,1056.702985762603,2160951.0,,5.627628826351466,84000042.0,USA,12405.712893519905,,2020-08-26,,,519.0,31.0,406.0,105734.0
8007,Pennsylvania,US,2020-08-28 04:30:22,40.5908,-77.2098,135912,7622,106236.0,22054.0,42.0,1061.647529926795,2184172.0,,5.608040496792042,84000042.0,USA,12520.874685957002,,2020-08-27,,,633.0,9.0,502.0,106236.0
8065,Pennsylvania,US,2020-08-29 04:30:22,40.5908,-77.2098,136781,7642,106912.0,22227.0,42.0,1068.4355376340347,2216010.0,,5.587033286786908,84000042.0,USA,12660.73576535646,,2020-08-28,,,869.0,20.0,676.0,106912.0
8123,Pennsylvania,US,2020-08-30 04:30:24,40.5908,-77.2098,137576,7656,108923.0,20997.0,42.0,1074.6455101625224,2241312.0,,5.564924114671164,84000042.0,USA,12786.62245374527,,2020-08-29,,,795.0,14.0,2011.0,108923.0
8181,Pennsylvania,US,2020-08-31 04:30:24,40.5908,-77.2098,138134,7658,109473.0,21003.0,42.0,1079.0042078617628,2263808.0,,5.543892162682613,84000042.0,USA,12883.95889107544,,2020-08-30,,,558.0,2.0,550.0,109473.0
8239,Pennsylvania,US,2020-09-01 04:30:22,40.5908,-77.2098,138795,7659,109900.0,21236.0,42.0,1084.1674680395367,2280009.0,,5.518210310169676,84000042.0,USA,12952.831001495158,,2020-08-31,,,661.0,1.0,427.0,109900.0
8297,Pennsylvania,US,2020-09-02 04:30:23,40.5908,-77.2098,139548,7678,109183.0,22687.0,42.0,1090.0493665476513,2308933.0,,5.5020494740161086,84000042.0,USA,13082.060920377295,,2020-09-01,,,753.0,19.0,-717.0,109183.0
8355,Pennsylvania,US,2020-09-03 04:30:31,40.5908,-77.2098,140532,7705,111201.0,21626.0,42.0,1097.735672167817,2329293.0,,5.4827370278655385,84000042.0,USA,13183.076473507359,,2020-09-02,,,984.0,27.0,2018.0,111201.0
8413,Pennsylvania,US,2020-09-04 04:30:31,40.5908,-77.2098,141570,7724,110784.0,23062.0,42.0,1105.843787242748,2355620.0,,5.45595818323091,84000042.0,USA,13296.4807265496,,2020-09-03,,,1038.0,19.0,-417.0,110784.0
8471,Pennsylvania,US,2020-09-05 04:30:29,40.5908,-77.2098,142495,7735,112882.0,21878.0,42.0,1113.0692269771519,2380607.0,,5.428260640724236,84000042.0,USA,13392.770451529055,,2020-09-04,,,925.0,11.0,2098.0,112882.0
8529,Pennsylvania,US,2020-09-06 04:30:30,40.5908,-77.2098,143280,7750,112286.0,23244.0,42.0,1119.2010866436458,2406497.0,,5.408989391401452,84000042.0,USA,13495.60603434357,,2020-09-05,,,785.0,15.0,-596.0,112286.0
8587,Pennsylvania,US,2020-09-07 04:30:33,40.5908,-77.2098,143824,7750,114239.0,21835.0,42.0,1123.450426336095,2426937.0,,5.388530426076317,84000042.0,USA,13580.819355492338,,2020-09-06,,,544.0,0.0,1953.0,114239.0
8645,Pennsylvania,US,2020-09-08 04:30:25,40.5908,-77.2098,144540,7771,114687.0,22082.0,42.0,1129.0433072548335,2444418.0,,5.3763664037636625,84000042.0,USA,13656.010796447334,,2020-09-07,,,716.0,21.0,448.0,114687.0
8703,Pennsylvania,US,2020-09-09 04:30:32,40.5908,-77.2098,145156,7780,113690.0,23686.0,42.0,1133.8550595536365,2457835.0,,5.359750888699055,84000042.0,USA,13709.400937619928,,2020-09-08,,,616.0,9.0,-997.0,113690.0
8761,Pennsylvania,US,2020-09-10 04:30:24,40.5908,-77.2098,146029,7794,115857.0,22378.0,42.0,1140.6743124056736,2480503.0,,5.337296016544659,84000042.0,USA,13801.995924227087,,2020-09-09,,,873.0,14.0,2167.0,115857.0
8819,Pennsylvania,US,2020-09-11 04:30:23,40.5908,-77.2098,146696,7807,116339.0,22550.0,42.0,1145.884440300644,2518131.0,,5.321890167421062,84000042.0,USA,13913.66607173307,,2020-09-10,,,667.0,13.0,482.0,116339.0
8877,Pennsylvania,US,2020-09-12 04:30:24,40.5908,-77.2098,147703,7829,117165.0,22709.0,42.0,1153.7504055033949,2553205.0,,5.300501682430284,84000042.0,USA,14020.57914594365,,2020-09-11,,,1007.0,22.0,826.0,117165.0
8935,Pennsylvania,US,2020-09-13 04:32:00,40.5908,-77.2098,148635,7829,117920.0,22886.0,42.0,1161.030524241194,2582989.0,,5.267265448918492,84000042.0,USA,14121.28224762574,,2020-09-12,,,932.0,0.0,755.0,117920.0
8993,Pennsylvania,US,2020-09-14 04:30:37,40.5908,-77.2098,148635,7829,117920.0,22886.0,42.0,1161.030524241194,2602957.0,,5.267265448918492,84000042.0,USA,14121.875905376892,,2020-09-13,,,0.0,0.0,0.0,117920.0
9051,Pennsylvania,US,2020-09-15 03:30:30,40.5908,-77.2098,150000,7855,118951.0,23194.0,42.0,1171.6929299033145,2624255.0,,5.236666666666666,84000042.0,USA,14292.091642947044,,2020-09-14,,,1365.0,26.0,1031.0,118951.0
9109,Pennsylvania,US,2020-09-16 04:30:32,40.5908,-77.2098,151044,7860,119895.0,23289.0,42.0,1179.8479126954412,2649342.0,,5.203781679510606,84000042.0,USA,14384.467913540622,,2020-09-15,,,1044.0,5.0,944.0,119895.0
9167,Pennsylvania,US,2020-09-17 04:30:32,40.5908,-77.2098,151850,7882,120531.0,23437.0,42.0,1186.1438093721215,2674452.0,,5.190648666447152,84000042.0,USA,14490.881065434442,,2020-09-16,,,806.0,22.0,636.0,120531.0
9225,Pennsylvania,US,2020-09-18 05:10:31,40.5908,-77.2098,152775,7893,121296.0,23586.0,42.0,1193.3692491065256,2700820.0,,5.166421207658321,84000042.0,USA,14600.840541262769,,2020-09-17,,,925.0,11.0,765.0,121296.0
9283,Pennsylvania,US,2020-09-19 04:30:26,40.5908,-77.2098,153522,7921,121920.0,23681.0,42.0,1199.2042798974444,2731276.0,,5.159521110980837,84000042.0,USA,14696.841248652849,,2020-09-18,,,747.0,28.0,624.0,121920.0
9341,Pennsylvania,US,2020-09-20 04:30:31,40.5908,-77.2098,154236,7940,122872.0,23424.0,42.0,1204.781538243784,2763669.0,,5.147955081822661,84000042.0,USA,14811.175044752812,,2020-09-19,,,714.0,19.0,952.0,122872.0
9399,Pennsylvania,US,2020-09-21 04:30:33,40.5908,-77.2098,154867,7960,122872.0,24035.0,42.0,1209.710459835577,2786854.0,,5.139894231824727,84000042.0,USA,14911.04233881157,,2020-09-20,,,631.0,20.0,0.0,122872.0
9457,Pennsylvania,US,2020-09-22 04:30:33,40.5908,-77.2098,155693,7985,123665.0,24043.0,42.0,1216.1625822362446,2806413.0,,5.12868272818945,84000042.0,USA,14981.992251360314,,2020-09-21,,,826.0,25.0,793.0,123665.0
9515,Pennsylvania,US,2020-09-23 04:30:25,40.5908,-77.2098,156477,8002,122833.0,25642.0,42.0,1222.2866306165392,2833544.0,,5.1138505978514415,84000042.0,USA,15072.361021400659,,2020-09-22,,,784.0,17.0,-832.0,122833.0
9573,Pennsylvania,US,2020-09-24 04:30:25,40.5908,-77.2098,157336,8038,123560.0,25738.0,42.0,1228.9965254617855,2858086.0,,5.108811715055677,84000042.0,USA,15176.985388754823,,2020-09-23,,,859.0,36.0,727.0,123560.0
9631,Pennsylvania,US,2020-09-25 04:30:27,40.5908,-77.2098,158181,8054,125785.0,24342.0,42.0,1235.5970623002409,2888164.0,,5.091635531448151,84000042.0,USA,15285.64819107406,,2020-09-24,,,845.0,16.0,2225.0,125785.0
9689,Pennsylvania,US,2020-09-26 04:30:24,40.5908,-77.2098,159014,8065,126446.0,24503.0,42.0,1242.103863704304,2921327.0,,5.071880463355428,84000042.0,USA,15392.920584449806,,2020-09-25,,,833.0,11.0,661.0,126446.0
9747,Pennsylvania,US,2020-09-27 04:30:34,40.5908,-77.2098,159933,8083,127290.0,24560.0,42.0,1249.2824357215118,2952033.0,,5.053991358881532,84000042.0,USA,15509.496219688986,,2020-09-26,,,919.0,18.0,844.0,127290.0
9805,Pennsylvania,US,2020-09-28 04:30:36,40.5908,-77.2098,160744,8086,127290.0,25368.0,42.0,1255.617388829189,2981779.0,,5.0303588314338334,84000042.0,USA,15632.102167874067,,2020-09-27,,,811.0,3.0,0.0,127290.0
9863,Pennsylvania,US,2020-09-29 04:30:25,40.5908,-77.2098,161594,8088,128597.0,24909.0,42.0,1262.2569820986412,3001687.0,,5.005136329319158,84000042.0,USA,15718.784010828318,,2020-09-28,,,850.0,2.0,1307.0,128597.0
9921,Pennsylvania,US,2020-09-30 04:30:25,40.5908,-77.2098,163180,8101,127829.0,27250.0,42.0,1274.6456820108187,3028137.0,,4.964456428483882,84000042.0,USA,15814.534757060017,,2020-09-29,,,1586.0,13.0,-768.0,127829.0
9979,Pennsylvania,US,2020-10-01 04:30:28,40.5908,-77.2098,164099,8130,130352.0,25617.0,42.0,1281.8242540280264,3053816.0,,4.954326351775452,84000042.0,USA,15920.135535189102,,2020-09-30,,,919.0,29.0,2523.0,130352.0
10037,Pennsylvania,US,2020-10-02 04:30:36,40.5908,-77.2098,165044,8144,131300.0,25600.0,42.0,1289.2059194864173,3079975.0,,4.934441724631006,84000042.0,USA,16011.27762256318,,2020-10-01,,,945.0,14.0,948.0,131300.0
10095,Pennsylvania,US,2020-10-03 04:30:36,40.5908,-77.2098,166238,8162,132252.0,25824.0,42.0,1298.5325952084477,3114903.0,,4.909828077816144,84000042.0,USA,16140.10916584915,,2020-10-02,,,1194.0,18.0,952.0,132252.0
10153,Pennsylvania,US,2020-10-04 04:30:24,40.5908,-77.2098,166238,8180,132252.0,25806.0,42.0,1298.5325952084477,3146795.0,,4.920655927044359,84000042.0,USA,16140.10916584915,,2020-10-03,,,0.0,18.0,0.0,132252.0
10211,Pennsylvania,US,2020-10-05 04:30:35,40.5908,-77.2098,168126,8195,134098.0,25833.0,42.0,1313.280303552831,3171518.0,,4.874320450138587,84000042.0,USA,16365.972506303513,,2020-10-04,,,1888.0,15.0,1846.0,134098.0
10269,Pennsylvania,US,2020-10-06 04:30:27,40.5908,-77.2098,169101,8207,134649.0,26245.0,42.0,1320.8963075972024,3192420.0,,4.8533125173712754,84000042.0,USA,16443.999444148874,,2020-10-05,,,975.0,12.0,551.0,134649.0
10327,Pennsylvania,US,2020-10-07 04:30:35,40.5908,-77.2098,170224,8223,135499.0,26502.0,42.0,1329.6683819990785,3218476.0,,4.8306936742175015,84000042.0,USA,16538.32853629229,,2020-10-06,,,1123.0,16.0,850.0,135499.0
10385,Pennsylvania,US,2020-10-08 04:30:35,40.5908,-77.2098,171527,8247,134907.0,28373.0,42.0,1339.8464879168384,3261613.0,,4.807989412745514,84000042.0,USA,16670.019010327218,,2020-10-07,,,1303.0,24.0,-592.0,134907.0
10443,Pennsylvania,US,2020-10-09 04:30:36,40.5908,-77.2098,172948,8268,136021.0,28659.0,42.0,1350.9463256061224,3296367.0,,4.7806277031246385,84000042.0,USA,16817.941337084416,,2020-10-08,,,1421.0,21.0,1114.0,136021.0
10501,Pennsylvania,US,2020-10-10 04:30:24,40.5908,-77.2098,174329,8292,137139.0,28898.0,42.0,1361.7337118474325,3336637.0,,4.756523584716256,84000042.0,USA,16943.249990294476,,2020-10-09,,,1381.0,24.0,1118.0,137139.0
10559,Pennsylvania,US,2020-10-11 04:30:32,40.5908,-77.2098,175797,8324,138550.0,28923.0,42.0,1373.2006799880862,3385332.0,,4.735006854496948,84000042.0,USA,17110.544306826072,,2020-10-10,,,1468.0,32.0,1411.0,138550.0
10617,Pennsylvania,US,2020-10-12 04:30:24,40.5908,-77.2098,176781,8330,138550.0,29901.0,42.0,1380.886985608252,3416163.0,,4.71204484644843,84000042.0,USA,17230.611586996365,,2020-10-11,,,984.0,6.0,0.0,138550.0
10675,Pennsylvania,US,2020-10-13 04:30:36,40.5908,-77.2098,177819,8347,140376.0,29096.0,42.0,1388.995100683183,3440811.0,,4.69409905578144,84000042.0,USA,17325.510903032333,,2020-10-12,,,1038.0,17.0,1826.0,140376.0
10733,Pennsylvania,US,2020-10-14 04:30:28,40.5908,-77.2098,179651,8361,139716.0,31574.0,42.0,1403.305377000402,3476411.0,,4.6540236347139725,84000042.0,USA,17456.18590986135,,2020-10-13,,,1832.0,14.0,-660.0,139716.0
10791,Pennsylvania,US,2020-10-15 04:30:37,40.5908,-77.2098,180935,8391,140737.0,31807.0,42.0,1413.3350684803745,3506849.0,,4.637577030425291,84000042.0,USA,17580.479095865496,,2020-10-14,,,1284.0,30.0,1021.0,140737.0
10849,Pennsylvania,US,2020-10-16 04:30:37,40.5908,-77.2098,182486,8413,142016.0,32057.0,42.0,1425.4503733755746,3541718.0,,4.610216674155826,84000042.0,USA,17705.97521994434,,2020-10-15,,,1551.0,22.0,1279.0,142016.0
10907,Pennsylvania,US,2020-10-17 04:30:24,40.5908,-77.2098,184165,8434,143268.0,32463.0,42.0,1438.5655229042925,3579193.0,,4.579588955556159,84000042.0,USA,17826.370574135002,,2020-10-16,,,1679.0,21.0,1252.0,143268.0
10965,Pennsylvania,US,2020-10-18 04:30:24,40.5908,-77.2098,185668,8442,144754.0,32472.0,42.0,1450.3058860619235,3621788.0,,4.546825516513347,84000042.0,USA,17972.152608473574,,2020-10-17,,,1503.0,8.0,1486.0,144754.0
11023,Pennsylvania,US,2020-10-19 04:30:24,40.5908,-77.2098,186754,8465,144754.0,33535.0,42.0,1458.7889428744236,3652158.0,,4.53270077213875,84000042.0,USA,18082.057405298503,,2020-10-18,,,1086.0,23.0,0.0,144754.0
11081,Pennsylvania,US,2020-10-20 04:30:29,40.5908,-77.2098,188381,8475,146652.0,33254.0,42.0,1471.4979055207752,3676337.0,,4.49886135013616,84000042.0,USA,18179.0579573221,,2020-10-19,,,1627.0,10.0,1898.0,146652.0
11139,Pennsylvania,US,2020-10-21 04:30:32,40.5908,-77.2098,189970,8516,146048.0,35406.0,42.0,1483.9100392915507,3708330.0,,4.482813075748802,84000042.0,USA,18282.401273739568,,2020-10-20,,,1589.0,41.0,-604.0,146048.0
11197,Pennsylvania,US,2020-10-22 04:30:36,40.5908,-77.2098,191333,8546,147174.0,35613.0,42.0,1494.5568223812722,3737277.0,,4.466558304108544,84000042.0,USA,18386.463228487384,,2020-10-21,,,1363.0,30.0,1126.0,147174.0
11255,Pennsylvania,US,2020-10-23 04:30:40,40.5908,-77.2098,193401,8574,148804.0,36023.0,42.0,1510.7105622415393,3776726.0,,4.433275939628027,84000042.0,USA,18539.611305711947,,2020-10-22,,,2068.0,28.0,1630.0,148804.0
11313,Pennsylvania,US,2020-10-24 04:30:33,40.5908,-77.2098,195655,8608,148651.0,38396.0,42.0,1528.3172013348862,3817496.0,,4.399580894942629,84000042.0,USA,18680.27694758994,,2020-10-23,,,2254.0,34.0,-153.0,148651.0
11371,Pennsylvania,US,2020-10-25 04:30:24,40.5908,-77.2098,197370,8636,150245.0,38489.0,42.0,1541.713557166781,3856970.0,,4.375538329026702,84000042.0,USA,18807.06974517788,,2020-10-24,,,1715.0,28.0,1594.0,150245.0
11429,Pennsylvania,US,2020-10-26 04:30:38,40.5908,-77.2098,198713,8647,150245.0,39821.0,42.0,1552.2041145325152,3892386.0,,4.3515019148218785,84000042.0,USA,18936.627738080388,,2020-10-25,,,1343.0,11.0,0.0,150245.0
11487,Pennsylvania,US,2020-10-27 04:30:25,40.5908,-77.2098,201248,8659,152642.0,39947.0,42.0,1572.0057250478812,3919357.0,,4.302651454921291,84000042.0,USA,19037.080878604098,,2020-10-26,,,2535.0,12.0,2397.0,152642.0
11545,Pennsylvania,US,2020-10-28 04:30:37,40.5908,-77.2098,203520,8683,152803.0,42034.0,42.0,1589.7529672928167,3958256.0,,4.2664111635220126,84000042.0,USA,19160.842897146686,,2020-10-27,,,2272.0,24.0,161.0,152803.0
11603,Pennsylvania,US,2020-10-29 04:30:35,40.5908,-77.2098,205852,8707,154518.0,42627.0,42.0,1607.9688867097134,3992267.0,,4.229737869925966,84000042.0,USA,19293.25200951196,,2020-10-28,,,2332.0,24.0,1715.0,154518.0
11661,Pennsylvania,US,2020-10-30 04:30:29,40.5908,-77.2098,208087,8743,156214.0,43130.0,42.0,1625.427111365273,4028192.0,,4.201607981277062,84000042.0,USA,19416.54535088258,,2020-10-29,,,2235.0,36.0,1696.0,156214.0
11719,Pennsylvania,US,2020-10-31 04:30:34,40.5908,-77.2098,210586,8774,156192.0,45620.0,42.0,1644.947515577462,4070357.0,,4.166468806093474,84000042.0,USA,19555.555000086315,,2020-10-30,,,2499.0,31.0,-22.0,156192.0
11777,Pennsylvania,US,2020-11-01 04:39:05,40.5908,-77.2098,212791,8800,158100.0,45891.0,42.0,1662.171401647041,4116788.0,,4.135513250090463,84000042.0,USA,19705.227054952164,,2020-10-31,,,2205.0,26.0,1908.0,158100.0
11835,Pennsylvania,US,2020-11-02 05:30:37,40.5908,-77.2098,214416,8803,158100.0,47513.0,42.0,1674.8647417209936,4153368.0,,4.105570479814939,84000042.0,USA,19823.06030726944,,2020-11-01,,,1625.0,3.0,0.0,158100.0
11893,Pennsylvania,US,2020-11-03 06:00:57,40.5908,-77.2098,217243,8812,161116.0,47315.0,42.0,1696.9472478065713,4179246.0,,4.056287199127245,84000042.0,USA,19923.93525724792,,2020-11-02,,,2827.0,9.0,3016.0,161116.0
11951,Pennsylvania,US,2020-11-04 05:30:25,40.5908,-77.2098,220074,8842,161153.0,50079.0,42.0,1719.0609990369464,4221832.0,,4.017739487626889,84000042.0,USA,20068.889295249355,,2020-11-03,,,2831.0,30.0,37.0,161153.0
12009,Pennsylvania,US,2020-11-05 06:05:43,40.5908,-77.2098,222883,8878,163249.0,50756.0,42.0,1741.002901970936,4280805.0,,3.9832557889116713,84000042.0,USA,20246.31484998152,,2020-11-04,,,2809.0,36.0,2096.0,163249.0
12067,Pennsylvania,US,2020-11-06 05:30:35,40.5908,-77.2098,225698,8923,165424.0,51351.0,42.0,1762.9916726221215,4332180.0,,3.9535131015782152,84000042.0,USA,20402.314046668842,,2020-11-05,,,2815.0,45.0,2175.0,165424.0
12125,Pennsylvania,US,2020-11-07 05:30:37,40.5908,-77.2098,229346,8964,165723.0,54659.0,42.0,1791.48724467737,4387633.0,,3.908505053499952,84000042.0,USA,20561.773643142482,,2020-11-06,,,3648.0,41.0,299.0,165723.0
12183,Pennsylvania,US,2020-11-08 05:30:26,40.5908,-77.2098,232493,9001,168708.0,54784.0,42.0,1816.0693623467416,4440802.0,,3.8715144111865736,84000042.0,USA,20731.98156942644,,2020-11-07,,,3147.0,37.0,2985.0,168708.0
12241,Pennsylvania,US,2020-11-09 05:30:38,40.5908,-77.2098,235014,9005,168708.0,57301.0,42.0,1835.7616148553168,4481758.0,,3.831686622924592,84000042.0,USA,20875.888895077158,,2020-11-08,,,2521.0,4.0,0.0,168708.0
12299,Pennsylvania,US,2020-11-10 05:42:01,40.5908,-77.2098,239724,9008,171036.0,59680.0,42.0,1872.5527728542806,,,,84000042.0,USA,21013.547191768404,,2020-11-09,4520616.0,3.757654636164924,4710.0,3.0,2328.0,171036.0
12357,Pennsylvania,US,2020-11-11 05:30:39,40.5908,-77.2098,244046,9079,171833.0,63134.0,42.0,1906.3131518078949,,,,84000042.0,USA,21164.226902553968,,2020-11-10,4567727.0,3.7202002901092417,4322.0,71.0,797.0,171833.0
12415,Pennsylvania,US,2020-11-12 05:30:39,40.5908,-77.2098,248015,9136,172791.0,66088.0,42.0,1937.3161467331365,,,,84000042.0,USA,21341.441552558746,,2020-11-11,4616587.0,3.6836481664415457,3969.0,57.0,958.0,172791.0
12473,Pennsylvania,US,2020-11-13 05:30:30,40.5908,-77.2098,254155,9182,176687.0,68286.0,42.0,1985.2774439971786,,,,84000042.0,USA,21524.03817875488,,2020-11-12,4669426.0,3.6127559953571637,6140.0,46.0,3896.0,176687.0
12531,Pennsylvania,US,2020-11-14 05:30:30,40.5908,-77.2098,259988,9210,178070.0,72708.0,42.0,2030.840676398019,,,,84000042.0,USA,21702.65104898934,,2020-11-13,4726929.0,3.5424711909780453,5833.0,28.0,1383.0,178070.0
12589,Pennsylvania,US,2020-11-15 05:30:30,40.5908,-77.2098,264222,9252,178070.0,76900.0,42.0,2063.9136621660896,,,,84000042.0,USA,21856.642745123434,,2020-11-14,4785530.0,3.5016009264936305,4234.0,42.0,0.0,178070.0
12647,Pennsylvania,US,2020-11-16 05:30:30,40.5908,-77.2098,268696,9290,178070.0,81336.0,42.0,2098.861356622006,,,,84000042.0,USA,22064.01677114392,,2020-11-15,4849893.0,3.457438890046744,4474.0,38.0,0.0,178070.0
12705,Pennsylvania,US,2020-11-17 05:30:30,40.5908,-77.2098,275235,9310,183336.0,82589.0,42.0,2149.9393570795914,,,,84000042.0,USA,22209.31450573813,,2020-11-16,4898163.0,3.3825639907715224,6539.0,20.0,5266.0,183336.0
12763,Pennsylvania,US,2020-11-18 05:42:00,40.5908,-77.2098,280957,9346,184593.0,87018.0,42.0,2194.6355367123033,,,,84000042.0,USA,22371.36744922996,,2020-11-17,4946674.0,3.3264876831685988,5722.0,36.0,1257.0,184593.0
