,State,Number_feature,Time_Step,number_layers,number_hiddinen_nodes,MAE,RMSE,R2_Score
50,Maharashtra,4,7,1,1,0.09922225028276443,0.11834756537336778,0.42172215605487473
51,Maharashtra,4,7,1,5,0.15566803514957428,0.18108943659242654,-0.3539550426486149
52,Maharashtra,4,7,1,8,0.23187710344791412,0.2381210961484927,-1.3410664016668208
53,Maharashtra,4,7,1,16,0.07716967165470123,0.0836382542442893,0.7111795725744727
54,Maharashtra,4,7,1,32,0.06735564023256302,0.06970686153370896,0.7993824015483719
55,Maharashtra,4,15,1,1,0.21087977290153503,0.233668781274067,-2.342934841987609
56,Maharashtra,4,15,1,5,0.21771904826164246,0.2328291938224208,-2.3189549309062083
57,Maharashtra,4,15,1,8,0.12017706036567688,0.1216030523979067,0.09465213705841757
58,Maharashtra,4,15,1,16,0.03421878069639206,0.03724841372181413,0.9150541681492418
59,Maharashtra,4,15,1,32,0.03266298025846481,0.03452389289191317,0.9270263562027931
60,Maharashtra,5,5,1,1,0.3799622356891632,0.3857837702876256,-4.647571240183492
61,Maharashtra,5,5,1,5,0.14688654243946075,0.16380618713910702,-0.018203058187917565
62,Maharashtra,5,5,1,8,0.14460505545139313,0.16274307094969814,-0.0050296128525291195
