,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,date,Total_Test_Results,Case_Fatality_Ratio
17195,Diamond Princess,US,2021-02-03 05:30:38,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,2021-02-02,,0.0
17196,District of Columbia,US,2021-02-03 05:30:38,38.8974,-77.0268,37008,916,26086.0,10006.0,11.0,5243.790639448303,,,,84000011.0,USA,157321.37062893464,,2021-02-02,1110294.0,2.475140510159965
17197,Florida,US,2021-02-03 05:30:38,27.7663,-81.6868,1737640,26822,,1710818.0,12.0,8090.4240516587015,,,,84000012.0,USA,89985.78388402838,,2021-02-02,19326910.0,1.5435878547915565
17198,Georgia,US,2021-02-03 05:30:38,33.0406,-83.6431,917440,14450,,902990.0,13.0,8640.891485626973,,,,84000013.0,USA,61164.06966172488,,2021-02-02,6494048.0,1.5750348796651552
17199,Grand Princess,US,2021-02-03 05:30:38,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,2021-02-02,,2.912621359223301
17200,Guam,US,2021-02-03 05:30:38,13.4443,144.7937,7610,129,7381.0,100.0,66.0,4633.773572267992,,,,316.0,GUM,65659.53637908043,,2021-02-02,107832.0,1.6951379763469119
17201,Hawaii,US,2021-02-03 05:30:38,21.0943,-157.4983,26734,410,,25809.0,15.0,1851.721059530805,,,,84000015.0,USA,70334.53589024997,,2021-02-02,995847.0,1.559996948661225
17202,Idaho,US,2021-02-03 05:30:38,44.2405,-114.4788,163656,1741,82721.0,79194.0,16.0,9157.809033247253,,,,84000016.0,USA,33867.65450613156,,2021-02-02,605237.0,1.063816786430073
17203,Illinois,US,2021-02-03 05:30:38,40.3495,-88.9861,1130917,21336,,1109581.0,17.0,8924.660473029093,,,,84000017.0,USA,127538.52820364176,,2021-02-02,16161454.0,1.8866106000705625
17204,Indiana,US,2021-02-03 05:30:38,39.8494,-86.2583,629903,11371,409565.0,210284.0,18.0,9356.54351113652,,,,84000018.0,USA,104975.41746636583,,2021-02-02,7067175.0,1.5961187674927726
17205,Iowa,US,2021-02-03 05:30:38,42.0115,-93.2105,321274,4919,286315.0,30040.0,19.0,10182.785167999442,,,,84000019.0,USA,39829.92453416248,,2021-02-02,1256662.0,1.531091840609573
17206,Kansas,US,2021-02-03 05:30:38,38.5266,-96.7265,279155,3834,5715.0,269643.0,20.0,9582.042992962653,,,,84000020.0,USA,40421.904401653934,,2021-02-02,1177617.0,1.3601762461714817
17207,Kentucky,US,2021-02-03 05:30:38,37.6681,-84.6701,366929,3812,43714.0,319403.0,21.0,8212.977986526766,,,,84000021.0,USA,81180.15799276267,,2021-02-02,3626864.0,1.0388930828579916
17208,Louisiana,US,2021-02-03 05:30:38,31.1695,-91.8678,404194,8953,344321.0,50920.0,22.0,8694.599072361563,,,,84000022.0,USA,108897.87760008297,,2021-02-02,5062438.0,2.2150254580721143
17209,Maine,US,2021-02-03 05:30:38,44.6939,-69.3819,39960,618,12440.0,26902.0,23.0,2972.7453705219123,,,,84000023.0,USA,105061.32961169817,,2021-02-02,1412247.0,1.5465465465465464
17210,Maryland,US,2021-02-03 05:30:38,39.0639,-76.8021,356541,7188,9502.0,339851.0,24.0,5897.4507416866245,,,,84000024.0,USA,116649.64073520266,,2021-02-02,7052264.0,2.0160374262707514
17211,Massachusetts,US,2021-02-03 05:30:38,42.2302,-71.5301,528662,14652,389717.0,124293.0,25.0,7670.1018483415955,,,,84000025.0,USA,199963.13385717786,,2021-02-02,13782465.0,2.7715250954295945
17212,Michigan,US,2021-02-03 05:30:38,43.3266,-84.5361,614143,15609,481801.0,116733.0,26.0,6149.512304021176,,,,84000026.0,USA,94473.73683231873,,2021-02-02,9434957.0,2.5415904764851183
17213,Minnesota,US,2021-02-03 05:30:38,45.6945,-93.9002,463132,6278,448595.0,8259.0,27.0,8212.096108398562,,,,84000027.0,USA,111085.90064032548,,2021-02-02,6264836.0,1.3555530604665624
17214,Mississippi,US,2021-02-03 05:30:38,32.7416,-89.6787,276531,6132,222812.0,47587.0,28.0,9291.571087334672,,,,84000028.0,USA,53900.56075821473,,2021-02-02,1604161.0,2.217472905388546
17215,Missouri,US,2021-02-03 05:30:38,38.4561,-92.2884,536176,7340,,468710.0,29.0,7756.017667335566,,,,84000029.0,USA,67997.26204527369,,2021-02-02,4173283.0,1.5356497626150158
17216,Montana,US,2021-02-03 05:30:38,46.9219,-110.4544,94384,1249,89542.0,3593.0,30.0,8831.020099590372,,,,84000030.0,USA,90051.62905673582,,2021-02-02,962452.0,1.3233175114426174
17217,Nebraska,US,2021-02-03 05:30:38,41.1254,-98.2681,191437,1929,137446.0,52062.0,31.0,9896.412752635431,,,,84000031.0,USA,109084.95002088496,,2021-02-02,2110148.0,1.007642200828471
17218,Nevada,US,2021-02-03 05:30:38,38.3135,-117.0554,279957,4324,,275633.0,32.0,9089.052632399138,,,,84000032.0,USA,81272.50697691935,,2021-02-02,2503320.0,1.5445229088752916
17219,New Hampshire,US,2021-02-03 05:30:38,43.4525,-71.5639,66656,1059,61096.0,3903.0,33.0,4858.238257982763,,,,84000033.0,USA,93208.92454352432,,2021-02-02,1267372.0,1.6031366375003784
17220,New Jersey,US,2021-02-03 05:30:38,40.2989,-74.521,703496,21584,68267.0,613645.0,34.0,7920.298935285105,,,,84000034.0,USA,107752.7952002828,,2021-02-02,9570808.0,3.0681055755825195
17221,New Mexico,US,2021-02-03 05:30:38,34.8405,-106.2485,174982,3310,105568.0,66104.0,35.0,8345.077257134464,,,,84000035.0,USA,112831.99536061355,,2021-02-02,2365894.0,1.8916231383799482
17222,New York,US,2021-02-03 05:30:38,42.1657,-74.9481,1436788,43982,128889.0,1263917.0,36.0,7385.732617282769,,,,84000036.0,USA,166997.64120306814,,2021-02-02,32486988.0,3.0611335840778184
17223,North Carolina,US,2021-02-03 05:30:38,35.6301,-79.8064,764228,9409,683697.0,71122.0,37.0,7286.631190215487,,,,84000037.0,USA,85995.4115546748,,2021-02-02,9019271.0,1.231177083278812
17224,North Dakota,US,2021-02-03 05:30:38,47.5289,-99.78399999999999,97797,1447,95491.0,859.0,38.0,12833.207796740948,,,,84000038.0,USA,176915.26411236878,,2021-02-02,1348204.0,1.4795954886141702
17225,Northern Mariana Islands,US,2021-02-03 05:30:38,15.0979,145.6739,133,2,29.0,102.0,69.0,241.18671115624542,,,,580.0,MNP,31847.52647613521,,2021-02-02,17562.0,1.5037593984962403
17226,Ohio,US,2021-02-03 05:30:38,40.3888,-82.7649,902736,17334,793766.0,97634.0,39.0,7722.8871341677295,,,,84000039.0,USA,78247.90616899505,,2021-02-02,9146476.0,1.2557381116959998
17227,Oklahoma,US,2021-02-03 05:30:38,35.5653,-96.9289,392923,3602,360702.0,27860.0,40.0,9910.712006734444,,,,84000040.0,USA,81239.76647794487,,2021-02-02,3214634.0,0.9184932834222416
17228,Oregon,US,2021-02-03 05:30:38,44.571999999999996,-122.0709,143978,1981,,141997.0,41.0,3413.6315279971227,,,,84000041.0,USA,75922.39629924767,,2021-02-02,3202207.0,1.3759046520996263
17229,Pennsylvania,US,2021-02-03 05:30:38,40.5908,-77.2098,854197,21775,697400.0,135022.0,42.0,6672.377237630811,,,,84000042.0,USA,35206.38082098024,,2021-02-02,9306907.0,2.549177765784708
17230,Puerto Rico,US,2021-02-03 05:30:38,18.2208,-66.5901,94526,1846,78813.0,13867.0,72.0,2959.7700969472967,,,,630.0,PRI,12540.274678788892,,2021-02-02,400498.0,1.952901847110848
17231,Rhode Island,US,2021-02-03 05:30:38,41.6809,-71.5118,116191,2366,7096.0,106909.0,44.0,10968.026952096594,,,,84000044.0,USA,241064.5662809939,,2021-02-02,2553744.0,1.8813849609694384
17232,South Carolina,US,2021-02-03 05:30:38,33.8569,-80.945,447904,7318,199045.0,241541.0,45.0,8699.337349093385,,,,84000045.0,USA,83211.78841939947,,2021-02-02,4284337.0,1.6338322497678073
17233,South Dakota,US,2021-02-03 05:30:38,44.2998,-99.4388,108431,1779,104052.0,2600.0,46.0,12256.813077129153,,,,84000046.0,USA,45600.28214261088,,2021-02-02,403407.0,1.6406747147955842
17234,Tennessee,US,2021-02-03 05:30:38,35.7478,-86.6923,731360,9900,688963.0,32497.0,47.0,10709.347865495884,,,,84000047.0,USA,94576.85512186392,,2021-02-02,6458818.0,1.3536425289870926
17235,Texas,US,2021-02-03 05:30:38,31.0545,-97.5635,2431687,37619,1993704.0,400364.0,48.0,8386.318732650338,,,,84000048.0,USA,60718.351685882546,,2021-02-02,17605821.0,1.5470329857419967
17236,Utah,US,2021-02-03 05:30:38,40.15,-111.8624,348409,1685,309977.0,36747.0,49.0,10867.54723549092,,,,84000049.0,USA,81830.14250342644,,2021-02-02,2623440.0,0.4836270015986958
17237,Vermont,US,2021-02-03 05:30:38,44.0459,-72.7107,12196,176,8581.0,3439.0,50.0,1954.521634195475,,,,84000050.0,USA,142009.0738779049,,2021-02-02,886121.0,1.4430960970810105
17238,Virgin Islands,US,2021-02-03 05:30:38,18.3358,-64.8963,2426,24,2317.0,85.0,78.0,2261.6250885632253,,,,850.0,VIR,39271.73061863743,,2021-02-02,42126.0,0.989282769991756
17239,Virginia,US,2021-02-03 05:30:38,37.7693,-78.17,510380,6517,40673.0,463190.0,51.0,5979.484082924541,,,,84000051.0,USA,61879.377223575975,,2021-02-02,5281726.0,1.2768917277322782
17240,Washington,US,2021-02-03 05:30:38,47.4009,-121.4905,314692,4316,,310376.0,53.0,4132.58597330258,,,,84000053.0,USA,60376.291564438274,,2021-02-02,4597590.0,1.3714997521385992
17241,West Virginia,US,2021-02-03 05:30:38,38.4912,-80.9545,121935,2031,99857.0,20047.0,54.0,6803.850353793522,,,,84000054.0,USA,109334.61373425284,,2021-02-02,1959437.0,1.665641530323533
17242,Wisconsin,US,2021-02-03 05:30:38,44.2685,-89.6165,594217,6480,520325.0,67412.0,55.0,10205.64595493912,,,,84000055.0,USA,106563.61239990011,,2021-02-02,6204596.0,1.09051070568496
17243,Wyoming,US,2021-02-03 05:30:38,42.756,-107.3025,52128,624,50431.0,1073.0,56.0,9006.857776725716,,,,84000056.0,USA,111816.66289422713,,2021-02-02,647149.0,1.1970534069981584
17244,Alabama,US,2021-02-04 05:30:42,32.3182,-86.9023,465056,8203,242143.0,214710.0,1.0,9484.773672623,,,,84000001.0,USA,43643.44808527518,,2021-02-03,2139919.0,1.7638735980183031
17245,Alaska,US,2021-02-04 05:30:42,61.3707,-152.4044,54820,279,,54541.0,2.0,7493.729025555503,,,,84000002.0,USA,207807.58531600927,,2021-02-03,1520206.0,0.5089383436701933
17246,American Samoa,US,2021-02-04 05:30:42,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,3846.084721698028,,2021-02-03,2140.0,
17247,Arizona,US,2021-02-04 05:30:42,33.7298,-111.4312,767379,13576,105379.0,648424.0,4.0,10542.778349536049,,,,84000004.0,USA,47939.09421124629,,2021-02-03,6795188.0,1.7691388479486667
17248,Arkansas,US,2021-02-04 05:30:42,34.9697,-92.3731,300430,4985,278882.0,16563.0,5.0,9955.252229767077,,,,84000005.0,USA,82193.64146909474,,2021-02-03,2480443.0,1.6592883533601837
17249,California,US,2021-02-04 08:30:28,36.1162,-119.6816,3368281,42762,,3325797.0,6.0,8524.655775505214,,,,84000006.0,USA,108997.2411828107,,2021-02-03,43067233.0,1.2612961923307469
17250,Colorado,US,2021-02-04 05:30:42,39.0598,-105.3111,399267,5664,21207.0,372396.0,8.0,6933.240211046314,,,,84000008.0,USA,95753.6167659014,,2021-02-03,5514198.0,1.4185995837371983
17251,Connecticut,US,2021-02-04 05:30:42,41.5978,-72.7554,257004,7157,9800.0,240047.0,9.0,7208.508038763779,,,,84000009.0,USA,164992.1591165031,,2021-02-03,5882444.0,2.7847815598200807
17252,Delaware,US,2021-02-04 05:30:42,39.3185,-75.5071,78982,1318,,77852.0,10.0,8111.000201280804,,,,84000010.0,USA,128295.04890301965,,2021-02-03,1249291.0,1.4307057304195894
17253,Diamond Princess,US,2021-02-04 05:30:42,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,2021-02-03,,0.0
17254,District of Columbia,US,2021-02-04 05:30:42,38.8974,-77.0268,37199,926,26226.0,10047.0,11.0,5270.854085517656,,,,84000011.0,USA,157596.9643598503,,2021-02-03,1112239.0,2.48931422887712
17255,Florida,US,2021-02-04 05:30:42,27.7663,-81.6868,1744619,27019,,1717600.0,12.0,8122.918164050524,,,,84000012.0,USA,90356.84718552984,,2021-02-03,19406606.0,1.5487049034774931
17256,Georgia,US,2021-02-04 05:30:42,33.0406,-83.6431,922364,14587,,907777.0,13.0,8687.268087557593,,,,84000013.0,USA,61448.272335010115,,2021-02-03,6524223.0,1.5814797628701898
17257,Grand Princess,US,2021-02-04 05:30:42,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,2021-02-03,,2.912621359223301
17258,Guam,US,2021-02-04 05:30:42,13.4443,144.7937,7618,129,7407.0,82.0,66.0,4638.6448191245145,,,,316.0,GUM,65986.51882432456,,2021-02-03,108369.0,1.6933578367025466
17259,Hawaii,US,2021-02-04 05:30:42,21.0943,-157.4983,26814,414,,25873.0,15.0,1856.5237535596439,,,,84000015.0,USA,69137.676287122,,2021-02-03,978901.0,1.5711785741459332
17260,Idaho,US,2021-02-04 05:30:42,44.2405,-114.4788,164163,1748,83336.0,79079.0,16.0,9186.1795737704,,,,84000016.0,USA,33972.743017181805,,2021-02-03,607115.0,1.064795355835359
17261,Illinois,US,2021-02-04 05:30:42,40.3495,-88.9861,1134231,21420,,1112811.0,17.0,8950.812988914537,,,,84000017.0,USA,128303.16968650365,,2021-02-03,16258348.0,1.8885041935901945
17262,Indiana,US,2021-02-04 05:30:42,39.8494,-86.2583,631331,11408,411314.0,209926.0,18.0,9377.754942315454,,,,84000018.0,USA,105408.39506260863,,2021-02-03,7096324.0,1.5983691597593022
17263,Iowa,US,2021-02-04 05:30:42,42.0115,-93.2105,322308,4975,288259.0,29074.0,19.0,10215.55781646683,,,,84000019.0,USA,39941.58608208376,,2021-02-03,1260185.0,1.5435546123583652
17264,Kansas,US,2021-02-04 05:30:42,38.5266,-96.7265,281322,3909,5810.0,271640.0,20.0,9656.425637607206,,,,84000020.0,USA,40738.79437643865,,2021-02-03,1186849.0,1.3763587632677146
17265,Kentucky,US,2021-02-04 05:30:42,37.6681,-84.6701,369510,3863,44073.0,321574.0,21.0,8270.748552993919,,,,84000021.0,USA,81377.68811638631,,2021-02-03,3635689.0,1.0454385537603854
17266,Louisiana,US,2021-02-04 05:30:42,31.1695,-91.8678,406235,9006,363457.0,33772.0,22.0,8738.502932158319,,,,84000022.0,USA,109480.63089050623,,2021-02-03,5089529.0,2.21694339483304
17267,Maine,US,2021-02-04 05:30:42,44.6939,-69.3819,40233,627,12467.0,27139.0,23.0,2993.054666972174,,,,84000023.0,USA,105833.90120010832,,2021-02-03,1422632.0,1.5584221907389455
17268,Maryland,US,2021-02-04 05:30:42,39.0639,-76.8021,357483,7220,9511.0,340752.0,24.0,5913.032115494038,,,,84000024.0,USA,116891.2512736367,,2021-02-03,7066871.0,2.019676460139363
17269,Massachusetts,US,2021-02-04 05:30:42,42.2302,-71.5301,531117,14708,389717.0,126692.0,25.0,7705.720258663652,,,,84000025.0,USA,201293.46334705985,,2021-02-03,13874158.0,2.7692579977669705
17270,Michigan,US,2021-02-04 05:30:42,43.3266,-84.5361,615860,15644,481801.0,118415.0,26.0,6166.704900250399,,,,84000026.0,USA,94878.4387320255,,2021-02-03,9475374.0,2.540187704997889
17271,Minnesota,US,2021-02-04 05:30:42,45.6945,-93.9002,463766,6302,449707.0,7757.0,27.0,8223.337976662307,,,,84000027.0,USA,111386.34577575275,,2021-02-03,6281780.0,1.3588749498669588
17272,Mississippi,US,2021-02-04 05:30:42,32.7416,-89.6787,277322,6158,222812.0,48352.0,28.0,9318.149057725268,,,,84000028.0,USA,53927.13872860532,,2021-02-03,1604952.0,2.2205234348519047
17273,Missouri,US,2021-02-04 05:30:42,38.4561,-92.2884,537804,7415,,469843.0,29.0,7775.700179293346,,,,84000029.0,USA,68198.61674955697,,2021-02-03,4185641.0,1.547478354161952
17274,Montana,US,2021-02-04 05:30:42,46.9219,-110.4544,94810,1303,90086.0,3421.0,30.0,8870.87870446435,,,,84000030.0,USA,90807.1648181381,,2021-02-03,970527.0,1.3743276025735682
17275,Nebraska,US,2021-02-04 05:30:42,41.1254,-98.2681,192042,1931,137684.0,52427.0,31.0,9927.688471098134,,,,84000031.0,USA,110262.36450635023,,2021-02-03,2132924.0,1.0055092115266453
17276,Nevada,US,2021-02-04 05:30:42,38.3135,-117.0554,280707,4373,,276334.0,32.0,9113.402048467677,,,,84000032.0,USA,81527.03953955579,,2021-02-03,2511160.0,1.5578521376381782
17277,New Hampshire,US,2021-02-04 05:30:42,43.4525,-71.5639,67041,1076,61564.0,4081.0,33.0,4906.9986195595975,,,,84000033.0,USA,94212.74079565438,,2021-02-03,1281021.0,1.612685661186133
17278,New Jersey,US,2021-02-04 05:30:42,40.2989,-74.521,705807,21693,68429.0,615685.0,34.0,7946.317293370216,,,,84000034.0,USA,108126.30668787766,,2021-02-03,9603984.0,3.0735030964555468
17279,New Mexico,US,2021-02-04 05:30:42,34.8405,-106.2485,175652,3338,107645.0,64669.0,35.0,8377.030268085762,,,,84000035.0,USA,113338.47442972222,,2021-02-03,2376514.0,1.9003484161865507
17280,New York,US,2021-02-04 05:30:42,42.1657,-74.9481,1443942,44148,129378.0,1270416.0,36.0,7422.507375384897,,,,84000036.0,USA,167647.8512083212,,2021-02-03,32613477.0,3.0574635269283665
17281,North Carolina,US,2021-02-04 05:30:42,35.6301,-79.8064,776307,9578,683697.0,83032.0,37.0,7401.7999855836415,,,,84000037.0,USA,86787.53907768092,,2021-02-03,9102350.0,1.2337902402013636
17282,North Dakota,US,2021-02-04 05:30:42,47.5289,-99.78399999999999,97936,1447,95601.0,888.0,38.0,12851.447782463894,,,,84000038.0,USA,177411.4179686167,,2021-02-03,1351985.0,1.477495507270054
17283,Northern Mariana Islands,US,2021-02-04 05:30:42,15.0979,145.6739,133,2,29.0,102.0,69.0,241.18671115624542,,,,580.0,MNP,31847.52647613521,,2021-02-03,17562.0,1.5037593984962403
17284,Ohio,US,2021-02-04 05:30:42,40.3888,-82.7649,906727,17418,799819.0,95478.0,39.0,7757.030053639715,,,,84000039.0,USA,78408.081032757,,2021-02-03,9165199.0,1.2605778806630883
17285,Oklahoma,US,2021-02-04 05:30:42,35.5653,-96.9289,395062,3654,363808.0,26821.0,40.0,9964.263068897902,,,,84000040.0,USA,81710.78332391115,,2021-02-03,3233272.0,0.9267455102045992
17286,Oregon,US,2021-02-04 05:30:42,44.571999999999996,-122.0709,144605,1991,,142614.0,41.0,3428.4973197712425,,,,84000041.0,USA,76314.54972180579,,2021-02-03,3218747.0,1.3768541889976142
17287,Pennsylvania,US,2021-02-04 05:30:42,40.5908,-77.2098,857332,21919,708501.0,126912.0,42.0,6696.865619865788,,,,84000042.0,USA,72878.44880979041,,2021-02-03,9329891.0,2.5566524986819577
17288,Puerto Rico,US,2021-02-04 05:30:42,18.2208,-66.5901,94662,1853,78813.0,13996.0,72.0,2964.0284886404274,,,,630.0,PRI,12544.533070482019,,2021-02-03,400634.0,1.9574908622256024
17289,Rhode Island,US,2021-02-04 05:30:42,41.6809,-71.5118,116704,2380,7136.0,107370.0,44.0,11016.45237081599,,,,84000044.0,USA,242440.77325859645,,2021-02-03,2568323.0,1.8833973128598849
17290,South Carolina,US,2021-02-04 05:30:42,33.8569,-80.945,450794,7394,200634.0,242766.0,45.0,8755.467870229342,,,,84000045.0,USA,83529.32402149352,,2021-02-03,4300686.0,1.6402170392684907
17291,South Dakota,US,2021-02-04 05:30:42,44.2998,-99.4388,108639,1782,104305.0,2552.0,46.0,12280.324961369297,,,,84000046.0,USA,45708.798531411536,,2021-02-03,404367.0,1.6402949217131966
17292,Tennessee,US,2021-02-04 05:30:42,35.7478,-86.6923,733216,10033,693707.0,29476.0,47.0,10736.525383596905,,,,84000047.0,USA,94774.71213941832,,2021-02-03,6472330.0,1.3683553004844409
17293,Texas,US,2021-02-04 05:30:42,31.0545,-97.5635,2449535,38039,2015866.0,395630.0,48.0,8447.872302966067,,,,84000048.0,USA,61025.47461827423,,2021-02-03,17694874.0,1.552906980304425
17294,Utah,US,2021-02-04 05:30:42,40.15,-111.8624,350000,1697,312872.0,35431.0,49.0,10917.173587426909,,,,84000049.0,USA,82221.44519672435,,2021-02-03,2635985.0,0.4848571428571429
17295,Vermont,US,2021-02-04 05:30:42,44.0459,-72.7107,12329,179,8759.0,3391.0,50.0,1975.8361124955727,,,,84000050.0,USA,143361.02078722545,,2021-02-03,894557.0,1.4518614648389976
17296,Virgin Islands,US,2021-02-04 05:30:42,18.3358,-64.8963,2430,24,2336.0,70.0,78.0,2265.3540664503853,,,,850.0,VIR,39385.46444419584,,2021-02-03,42248.0,0.9876543209876544
17297,Virginia,US,2021-02-04 05:30:42,37.7693,-78.17,513339,6575,40923.0,465841.0,51.0,6014.150984843453,,,,84000051.0,USA,62103.14803352907,,2021-02-03,5300826.0,1.2808300168115028
17298,Washington,US,2021-02-04 05:30:42,47.4009,-121.4905,316294,4388,,311906.0,53.0,4153.6236950407565,,,,84000053.0,USA,60602.11220302111,,2021-02-03,4614786.0,1.3873168634245354
17299,West Virginia,US,2021-02-04 05:30:42,38.4912,-80.9545,122470,2058,101200.0,19212.0,54.0,6833.702815673045,,,,84000054.0,USA,109820.12078250275,,2021-02-03,1968138.0,1.6804115293541275
17300,Wisconsin,US,2021-02-04 05:30:42,44.2685,-89.6165,595756,6496,522361.0,66899.0,55.0,10232.078199598312,,,,84000055.0,USA,107115.42629766176,,2021-02-03,6236725.0,1.0903792827936272
17301,Wyoming,US,2021-02-04 05:30:42,42.756,-107.3025,52288,624,50499.0,1165.0,56.0,9034.50313515643,,,,84000056.0,USA,113439.79100109027,,2021-02-03,656543.0,1.193390452876377
17302,Alabama,US,2021-02-05 05:30:47,32.3182,-86.9023,467823,8365,252880.0,206578.0,1.0,9541.20637911888,,,,84000001.0,USA,43842.604347990135,,2021-02-04,2149684.0,1.788069419417173
17303,Alaska,US,2021-02-05 05:30:47,61.3707,-152.4044,55004,279,,54726.0,2.0,7519.017968819417,,,,84000002.0,USA,209087.06914817265,,2021-02-04,1529566.0,0.5072266157622034
17304,American Samoa,US,2021-02-05 05:30:47,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,3846.084721698028,,2021-02-04,2140.0,
17305,Arizona,US,2021-02-05 05:30:47,33.7298,-111.4312,771796,13752,106058.0,651986.0,4.0,10603.462121140305,,,,84000004.0,USA,48138.70356547726,,2021-02-04,6841912.0,1.7818179933557572
17306,Arkansas,US,2021-02-05 05:30:47,34.9697,-92.3731,302899,5009,280868.0,17022.0,5.0,10037.066688227598,,,,84000005.0,USA,82726.14788766931,,2021-02-04,2496513.0,1.6536865423788127
17307,California,US,2021-02-05 08:30:29,36.1162,-119.6816,3382932,43387,,3339812.0,6.0,8561.735440701475,,,,84000006.0,USA,109422.66396907103,,2021-02-04,43235327.0,1.274633956579677
17308,Colorado,US,2021-02-05 05:30:47,39.0598,-105.3111,400851,5682,21260.0,373909.0,8.0,6960.746247093111,,,,84000008.0,USA,96395.02488045988,,2021-02-04,5551135.0,1.417484302147182
17309,Connecticut,US,2021-02-05 05:30:47,41.5978,-72.7554,257941,7185,9800.0,240956.0,9.0,7234.789232956561,,,,84000009.0,USA,165830.24031445436,,2021-02-04,5912324.0,2.7855207198545404
17310,Delaware,US,2021-02-05 05:30:47,39.3185,-75.5071,79225,1321,,78090.0,10.0,8135.954913100094,,,,84000010.0,USA,128455.35468552956,,2021-02-04,1250852.0,1.4326285894603976
17311,Diamond Princess,US,2021-02-05 05:30:47,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,2021-02-04,,0.0
17312,District of Columbia,US,2021-02-05 05:30:47,38.8974,-77.0268,37365,932,26453.0,9980.0,11.0,5294.375195714057,,,,84000011.0,USA,158178.3325233192,,2021-02-04,1116342.0,2.494312859627994
17313,Florida,US,2021-02-05 05:30:47,27.7663,-81.6868,1752330,27247,,1725083.0,12.0,8158.820456736201,,,,84000012.0,USA,90674.75777359598,,2021-02-04,19474886.0,1.554901188703041
17314,Georgia,US,2021-02-05 05:30:47,33.0406,-83.6431,928070,14756,,913314.0,13.0,8741.009941866309,,,,84000013.0,USA,61800.63655747728,,2021-02-04,6561635.0,1.589966274095704
17315,Grand Princess,US,2021-02-05 05:30:47,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,2021-02-04,,2.912621359223301
17316,Guam,US,2021-02-05 05:30:47,13.4443,144.7937,7622,129,7410.0,83.0,66.0,4641.080442552777,,,,316.0,GUM,66260.52646000402,,2021-02-04,108819.0,1.6924691681973236
17317,Hawaii,US,2021-02-05 05:30:47,21.0943,-157.4983,26953,416,,25972.0,15.0,1863.6571667495368,,,,84000015.0,USA,69428.66304298694,,2021-02-04,983021.0,1.5727441543184144
17318,Idaho,US,2021-02-05 05:30:47,44.2405,-114.4788,164565,1747,84159.0,78659.0,16.0,9208.674558563902,,,,84000016.0,USA,34072.40363389132,,2021-02-04,608896.0,1.0615866071157294
17319,Illinois,US,2021-02-05 05:30:47,40.3495,-88.9861,1137559,21497,,1116062.0,17.0,8977.07598615858,,,,84000017.0,USA,129102.63647190091,,2021-02-04,16359655.0,1.8897481361406308
17320,Indiana,US,2021-02-05 05:30:47,39.8494,-86.2583,633667,11597,412819.0,209251.0,18.0,9412.45375410396,,,,84000018.0,USA,106217.63789918301,,2021-02-04,7150804.0,1.8301410677848144
17321,Iowa,US,2021-02-05 05:30:47,42.0115,-93.2105,323216,5033,289989.0,28194.0,19.0,10244.336892683841,,,,84000019.0,USA,40012.83648223337,,2021-02-04,1262433.0,1.5571630117320925
17322,Kansas,US,2021-02-05 05:30:47,38.5266,-96.7265,281363,3909,5810.0,271681.0,20.0,9657.832969600942,,,,84000020.0,USA,40738.79437643865,,2021-02-04,1186849.0,1.3761582013271112
17323,Kentucky,US,2021-02-05 05:30:47,37.6681,-84.6701,372003,3921,44394.0,323688.0,21.0,8326.549413979044,,,,84000021.0,USA,81777.49356320393,,2021-02-04,3653551.0,1.0540237578729204
17324,Louisiana,US,2021-02-05 05:30:47,31.1695,-91.8678,408995,9044,363457.0,36494.0,22.0,8797.873168826152,,,,84000022.0,USA,110158.07540622364,,2021-02-04,5121022.0,2.21127397645448
17325,Maine,US,2021-02-05 05:30:47,44.6939,-69.3819,40534,630,12481.0,27423.0,23.0,3015.4469681865658,,,,84000023.0,USA,106357.70250525961,,2021-02-04,1429673.0,1.554250752454729
17326,Maryland,US,2021-02-05 05:30:47,39.0639,-76.8021,359037,7251,9511.0,342275.0,24.0,5938.736420055313,,,,84000024.0,USA,117478.2323907319,,2021-02-04,7102358.0,2.0195690137785243
17327,Massachusetts,US,2021-02-05 05:30:47,42.2302,-71.5301,533921,14784,425717.0,93420.0,25.0,7746.402141573242,,,,84000025.0,USA,202472.8026959147,,2021-02-04,13955444.0,2.7689489643598963
17328,Michigan,US,2021-02-05 05:30:47,43.3266,-84.5361,617745,15725,481801.0,120219.0,26.0,6185.579707409448,,,,84000026.0,USA,95382.06064230217,,2021-02-04,9525670.0,2.5455487296538206
17329,Minnesota,US,2021-02-05 05:30:47,45.6945,-93.9002,465176,6319,450383.0,8474.0,27.0,8248.339607974423,,,,84000027.0,USA,112172.08853343622,,2021-02-04,6326093.0,1.3584105800815176
